wine_type,size(cL),name,price,rating,num_review,country,abv,year,url,scaled_price,logprice,countrycode,price_fixed,age,score
red,75,Vinalba Malbec,10,4.3,6,Argentina,14.5,2012,https://groceries.morrisons.com/products/vinalba-malbec-287191011,10,1,ARG,10,10,4.3
red,75,Comte De Saint Emmanuel,11,3,1,France,13,,https://groceries.morrisons.com/products/comte-de-saint-emmanuel-586374011,11,1.041392685,FRA,11,,0
red,75,Freixenet Rioja,7,5,1,Spain,13.5,2020,https://groceries.morrisons.com/products/freixenet-rioja-578064011,7,0.84509804,ESP,7,2,0
red,75,The Wanderer Malbec,12,4.7,31,Argentina,13,NV,https://groceries.morrisons.com/products/the-wanderer-malbec-583440011,12,1.079181246,ARG,12,,4.7
red,75,Campo Viejo Rioja Gran Reserva Red Wine,14,4.4,33,Spain,13.5,2014,https://groceries.morrisons.com/products/campo-viejo-rioja-gran-reserva-red-wine-287218011,14,1.146128036,ESP,14,8,4.4
red,75,Contino Reserva Rioja,25,0,0,Spain,14,2016,https://groceries.morrisons.com/products/contino-reserva-rioja-482575011,25,1.397940009,ESP,25,6,0
red,225,Jp Chenet Cabernet Syrah,16.5,0,0,France,13,2019,https://groceries.morrisons.com/products/jp-chenet-cabernet-syrah-553991011,5.5,0.740362689,FRA,16.5,3,0
red,150,19 Crimes Red Blend,17,0,0,Australia,13.5,NV,https://groceries.morrisons.com/products/19-crimes-red-blend-530824011,8.5,0.929418926,AUS,17,,0
red,75,Calvet Cahors Malbec,8.25,3.1,7,Cahors,13.5,2015,https://groceries.morrisons.com/products/calvet-cahors-malbec-119671011,8.25,0.916453949,unknown,8.25,7,3.1
red,75,Penfolds Bin 8 Shiraz Cabernet,21,5,1,Australia,14.5,,https://groceries.morrisons.com/products/penfolds-bin-8-shiraz-cabernet-551499011,21,1.322219295,AUS,21,,0
red,75,Carnivor Zinfandel Red Wine,10,0,0,California,14.5,2019,https://groceries.morrisons.com/products/carnivor-zinfandel-red-wine-577639011,10,1,unknown,10,3,0
red,75,Cidade Branca Alentejo,8,3.8,5,Portugal,14,2019,https://groceries.morrisons.com/products/cidade-branca-alentejo-533894011,8,0.903089987,PRT,8,3,0
red,75,Jacob's Creek Reserve Cabernet Sauvignon,9,3,1,Australia,14.5,2019,https://groceries.morrisons.com/products/jacob-s-creek-reserve-cabernet-sauvignon-551494011,9,0.954242509,AUS,9,3,0
red,75,Louis Jadot Bourgogne Pinot Noir,17,3.3,3,France,13,2019,https://groceries.morrisons.com/products/louis-jadot-bourgogne-pinot-noir-523787011,17,1.230448921,FRA,17,3,0
red,75,Costa Di Bussia Barolo,37,0,0,Italy,14.5,2012,https://groceries.morrisons.com/products/costa-di-bussia-barolo-482572011,37,1.568201724,ITA,37,10,0
red,75,Bonpas Vacqueyras,15,4.5,2,France,14,2019,https://groceries.morrisons.com/products/bonpas-vacqueyras-533896011,15,1.176091259,FRA,15,3,0
red,75,Campo Viejo Winemakers Blend Red Wine,8.25,3,1,Spain,13.5,2019,https://groceries.morrisons.com/products/campo-viejo-winemakers-blend-red-wine-551498011,8.25,0.916453949,ESP,8.25,3,0
red,75,Cour Rastignac Medoc,10,3.5,2,France,13.5,2019,https://groceries.morrisons.com/products/cour-rastignac-medoc-527200011,10,1,FRA,10,3,0
red,75,Piccini Appassimento Leggero,9,3,1,Italy,14,2020,https://groceries.morrisons.com/products/piccini-appassimento-leggero-583446011,9,0.954242509,ITA,9,2,0
red,75,Chateau Des Jacques Moulin-A-Vent,18,4,2,France,13.5,2018,https://groceries.morrisons.com/products/chateau-des-jacques-moulin-a-vent-523790011,18,1.255272505,FRA,18,4,0
red,75,Chateau Mauriac Bordeaux,7.5,3.6,5,France,13.5,2019,https://groceries.morrisons.com/products/chateau-mauriac-bordeaux-119654011,7.5,0.875061263,FRA,7.5,3,0
red,75,Nipozzano Chianti Rufina Riserva,17,0,0,Italy,13.5,2019,https://groceries.morrisons.com/products/nipozzano-chianti-rufina-riserva-421296011,17,1.230448921,ITA,17,3,0
fortified_and_other,75,Barefoot Chardonnay White Wine,6.75,4.3,31,United States,13.5,NV,https://groceries.morrisons.com/products/barefoot-chardonnay-white-wine-379847011,6.75,0.829303773,USA,6.75,,4.3
fortified_and_other,75,Schmitt Liebfraumilch,4.49,2,1,Germany,9,,https://groceries.morrisons.com/products/schmitt-liebfraumilch-421228011,4.49,0.652246341,DEU,4.49,,0
fortified_and_other,70,Tamnavulin Sherry Cask Single Malt Scotch Whisky,20,0,0,Scotland,40,,https://groceries.morrisons.com/products/tamnavulin-sherry-cask-single-malt-scotch-whisky-553401011,21.42857143,1.330993219,unknown,20,,0
fortified_and_other,100,Cockburn's Special Reserve Port,11.5,5,3,: Portugal,20,NV,https://groceries.morrisons.com/products/cockburn-s-special-reserve-port-211142011,8.625,0.935759104,unknown,11.5,,0
fortified_and_other,75,Harveys Bristol Cream Sherry,10,4,4,Spain,17.5,,https://groceries.morrisons.com/products/harveys-bristol-cream-sherry-211369011,10,1,ESP,10,,0
fortified_and_other,75,Dow's Renown Port,8.5,5,4,Portugal,19,NV,https://groceries.morrisons.com/products/dow-s-renown-port-211361011,8.5,0.929418926,PRT,8.5,,0
fortified_and_other,37.5,Morrisons The Best Oloroso Sherry,5.5,4,3,Spain,20,,https://groceries.morrisons.com/products/morrisons-the-best-oloroso-sherry-273902011,11,1.041392685,ESP,5.5,,0
fortified_and_other,75,Martini Extra Dry Vermouth,8,5,1,Italy,15,NV,https://groceries.morrisons.com/products/martini-extra-dry-vermouth-376757011,8,0.903089987,ITA,8,,0
fortified_and_other,75,Cockburns Special Reserve,9,0,0,: Portugal,20,NV,https://groceries.morrisons.com/products/cockburns-special-reserve-217625011,9,0.954242509,unknown,9,,0
fortified_and_other,75,Martini Rosso Vermouth,8,0,0,Italy,15,,https://groceries.morrisons.com/products/martini-rosso-vermouth-376756011,8,0.903089987,ITA,8,,0
fortified_and_other,75,Blandy's Rich Madeira,9,5,2,the Island of Madeira,19,NV,https://groceries.morrisons.com/products/blandy-s-rich-madeira-217920011,9,0.954242509,unknown,9,,0
fortified_and_other,70,Crabbies Green Ginger Wine,5.5,5,3,United Kingdom,13.5,,https://groceries.morrisons.com/products/crabbies-green-ginger-wine-268012011,5.892857143,0.770325913,GBR,5.5,,0
fortified_and_other,75,Taylor's 10 Year Old Tawny,17,0,0,Portugal,20,,https://groceries.morrisons.com/products/taylor-s-10-year-old-tawny-217611011,17,1.230448921,PRT,17,,0
fortified_and_other,75,Martini Bianco Vermouth,8,0,0,Italy,15,NV,https://groceries.morrisons.com/products/martini-bianco-vermouth-480694011,8,0.903089987,ITA,8,,0
fortified_and_other,37.5,Morrisons The Best Pedro Ximenez,5.5,4,12,Spain,17,,https://groceries.morrisons.com/products/morrisons-the-best-pedro-ximenez-210746011,11,1.041392685,ESP,5.5,,4
fortified_and_other,100,Morrisons Cream Sherry,7.75,4.6,11,Spain,17.5,,https://groceries.morrisons.com/products/morrisons-cream-sherry-217643011,5.8125,0.764362966,ESP,7.75,,4.6
fortified_and_other,100,Morrisons Pale Cream Sherry,7.5,3.7,3,Spain,17.5,,https://groceries.morrisons.com/products/morrisons-pale-cream-sherry-210962011,5.625,0.750122527,ESP,7.5,,0
fortified_and_other,70,Morrisons Fine Green Ginger Wine,3.75,3.8,8,unknown,13.5,,https://groceries.morrisons.com/products/morrisons-fine-green-ginger-wine-210672011,4.017857143,0.603994491,unknown,3.75,,3.8
fortified_and_other,100,Morrisons Amontillado Sherry,7.5,3.3,4,Spain,17.5,,https://groceries.morrisons.com/products/morrisons-amontillado-sherry-217679011,5.625,0.750122527,ESP,7.5,,0
fortified_and_other,75,Morrisons Fino Sherry,5.69,3.8,12,Spain,15,,https://groceries.morrisons.com/products/morrisons-fino-sherry-217652011,5.69,0.755112266,ESP,5.69,,3.8
fortified_and_other,70,Stone's Original Green Ginger Wine,5.49,4,3,United Kingdom,13.5,NV,https://groceries.morrisons.com/products/stone-s-original-green-ginger-wine-211011011,5.882142857,0.769535568,GBR,5.49,,0
fortified_and_other,100,Croft Original Sherry Fine Pale Cream,12.5,5,1,Spain,17.5,NV,https://groceries.morrisons.com/products/croft-original-sherry-fine-pale-cream-211696011,9.375,0.971971276,ESP,12.5,,0
fortified_and_other,75,Morrisons Ruby Port,7.49,4.7,3,Portugal,19,,https://groceries.morrisons.com/products/morrisons-ruby-port-217599011,7.49,0.874481818,PRT,7.49,,0
fortified_and_other,100,Morrisons Vermouth Rosso,6,5,7,unknown,14.8,,https://groceries.morrisons.com/products/morrisons-vermouth-rosso-212228011,4.5,0.653212514,unknown,6,,5
fortified_and_other,100,Morrisons Manor Hall Fortified British Wine Medium,6.25,0,0,unknown,15,,https://groceries.morrisons.com/products/morrisons-manor-hall-fortified-british-wine-medium-210876011,4.6875,0.670941281,unknown,6.25,,0
fortified_and_other,100,Morrisons Vermouth Extra Dry,6,0,0,Italy,14.8,,https://groceries.morrisons.com/products/morrisons-vermouth-extra-dry-217731011,4.5,0.653212514,ITA,6,,0
fortified_and_other,100,Morrisons Vermouth Bianco,6,5,1,Italy,14.8,,https://groceries.morrisons.com/products/morrisons-vermouth-bianco-217730011,4.5,0.653212514,ITA,6,,0
fortified_and_other,70,QC Cream,4.79,2.5,2,unknown,15,NV,https://groceries.morrisons.com/products/qc-cream-211697011,5.132142857,0.710298737,unknown,4.79,,0
fortified_and_other,100,Cinzano Bianco (ABV 15%),8.5,0,0,Italy,15,,https://groceries.morrisons.com/products/cinzano-bianco-abv-15-389820011,6.375,0.804480189,ITA,8.5,,0
fortified_and_other,75,Morrisons Special Reserve Port,8.5,4.4,8,Portugal,20,,https://groceries.morrisons.com/products/morrisons-special-reserve-port-217636011,8.5,0.929418926,PRT,8.5,,4.4
fortified_and_other,37.5,Wm Morrison Palo Cortado,6.25,3,2,Spain,19,,https://groceries.morrisons.com/products/wm-morrison-palo-cortado-299261011,12.5,1.096910013,ESP,6.25,,0
fortified_and_other,75,Morrisons The Best Aged Tawny Port,12.5,5,1,Portugal,20,,https://groceries.morrisons.com/products/morrisons-the-best-aged-tawny-port-310363011,12.5,1.096910013,PRT,12.5,,0
fortified_and_other,75,W.& J. Graham's Late Bottled Vintage Port,14,4.8,4,Portugal,20,,https://groceries.morrisons.com/products/w-j-graham-s-late-bottled-vintage-port-217841011,14,1.146128036,PRT,14,,0
fortified_and_other,100,Morrisons Manor Hall Fortified British Wine Cream,6.25,0,0,unknown,15,,https://groceries.morrisons.com/products/morrisons-manor-hall-fortified-british-wine-cream-210641011,4.6875,0.670941281,unknown,6.25,,0
fortified_and_other,75,Morrisons Tawny Port,7.49,3,2,Portugal,19,,https://groceries.morrisons.com/products/morrisons-tawny-port-217607011,7.49,0.874481818,PRT,7.49,,0
fortified_and_other,70,Old Westminster Pale Cream,3.99,0,0,United Kingdom,13,NV,https://groceries.morrisons.com/products/old-westminster-pale-cream-480701011,4.275,0.630936119,GBR,3.99,,0
fortified_and_other,70,Old Westminster Cream Fortified British Wine,3.99,0,0,unknown,13,,https://groceries.morrisons.com/products/old-westminster-cream-fortified-british-wine-210635011,4.275,0.630936119,unknown,3.99,,0
fortified_and_other,75,Cockburn's Fine Ruby Port,10.5,0,0,Portugal,19,NV,https://groceries.morrisons.com/products/cockburn-s-fine-ruby-port-210845011,10.5,1.021189299,PRT,10.5,,0
fortified_and_other,75,Cornish Blackberry Mead,8.75,3,6,United Kingdom,17,NV,https://groceries.morrisons.com/products/cornish-blackberry-mead-303949011,8.75,0.942008053,GBR,8.75,,3
fortified_and_other,70,Sanatogen Original Tonic Wine,5.75,4.5,2,unknown,15,NV,https://groceries.morrisons.com/products/sanatogen-original-tonic-wine-211698011,6.160714286,0.789631068,unknown,5.75,,0
fortified_and_other,75,Gonzalez Byass Tio Pepe Fino,11,0,0,Spain,15,NV,https://groceries.morrisons.com/products/gonzalez-byass-tio-pepe-fino-218059011,11,1.041392685,ESP,11,,0
fortified_and_other,75,Taylor's Late Bottled Vintage Port,16,3.7,3,Portugal,20,2014,https://groceries.morrisons.com/products/taylor-s-late-bottled-vintage-port-211532011,16,1.204119983,PRT,16,8,0
fortified_and_other,75,Morrisons The Best LBV Port,11.5,3.5,4,Portugal,20,,https://groceries.morrisons.com/products/morrisons-the-best-lbv-port-217628011,11.5,1.06069784,PRT,11.5,,0
